State_Code,State_Name,State_Type,Country_Code,Country_Name,Species,Alt,Rain,pH,Temp_Min,Temp_Max,Texture,Fertility,Cycle,Growth
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus benghalensis,2,2,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus carica,2,2,1,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus elastica,2,1,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus glumosa,2,1,2,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus macrophylla,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus sycomorus,2,2,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus thonningii,2,2,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Flacourtia indica,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Flemingia macrophylla,2,1,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Foeniculum vulgare,2,2,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fortunella hindsii,2,2,0,1,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fragaria vesca,2,2,2,2,0,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fragaria virginiana,2,1,2,2,0,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fragaria x ananassa,2,1,1,2,0,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Frangula alnus,2,0,2,2,1,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Galega orientalis,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Garcinia mangostana,2,1,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Garuga pinnata,2,1,1,1,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Geissois benthamiana,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Genipa americana,0,2,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Genista tinctoria,2,0,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Girardinia diversifolia,2,0,0,2,0,2,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gleditsia triacanthos,2,2,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gliricidia sepium,2,2,2,2,2,2,2,2,3
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gluta travancorica,2,0,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Glycine max,2,2,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Glycine wightii,2,2,1,2,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Glycyrrhiza lepidota,2,0,1,2,0,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gmelina arborea,2,1,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gmelina leichhardtii,0,2,2,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gossypium arboreum,2,1,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gossypium barbadense,2,1,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gossypium herbaceum,2,1,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Gossypium hirsutum,2,1,1,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Grevillea parallella,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Grevillea robusta,2,2,2,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Grewia asiatica,2,1,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Grewia tiliifolia,2,2,1,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Guaiacum officinale,0,2,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Guaiacum sanctum,0,2,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Guazuma ulmifolia,2,2,1,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Guizotia abyssinica,2,2,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hagenia abyssinica,2,2,1,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Haloxylon aphyllum,2,0,0,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hardwickia binata,0,1,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Harungana madagascariensis,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hedysarum carnosum,0,0,0,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hedysarum coronarium,2,1,1,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hedysarum flexuosum,0,0,0,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hedysarum pallidum,2,0,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hedysarum spinosissimum,2,0,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Helianthus annuus,2,1,1,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hemarthria altissima,2,2,2,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hemarthria japonica,2,0,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Heritiera littoralis,2,1,2,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Heteropogon contortus,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hevea brasiliensis,0,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hibiscus cannabinus,2,2,1,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hibiscus sabdariffa var. altissima,2,1,1,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hibiscus sabdariffa var. sabdariffa,2,2,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hibiscus tiliaceus,0,2,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hierochloe odorata,2,0,1,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hieronyma chocoensis,0,0,1,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hippophae rhamnoides,2,0,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hippophae salicifolia,2,0,0,2,0,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hopea odorata,2,0,1,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hopea parviflora,2,0,2,1,0,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hopea utilis,2,0,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hopea wightiana,2,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hordeum brevisubulatum,2,0,0,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hordeum vulgare,2,1,0,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Humulus lupulus,2,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hydnocarpus alpina,2,0,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hydnocarpus laurifolia,2,0,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hymenachne acutigluma,2,1,0,2,1,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hymenaea courbaril,2,1,2,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hyparrhenia hirta,2,0,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hyparrhenia rufa,2,2,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hyphaene thebaica,2,0,0,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Hyssopus officinalis,2,1,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ilex dipyrena,2,1,1,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ilex paraguariensis,2,2,1,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Imperata cylindrica,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Indigofera arrecta,2,1,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Indigofera hirsuta,2,2,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Indigofera schimperi,2,0,0,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Indigofera spicata,2,1,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Inga edulis,2,2,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Inga feuillei,2,1,2,1,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Inga vera,2,1,1,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Intsia bijuga,2,0,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Irvingia gabonensis,0,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ischaemum ciliare,2,2,2,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ischaemum timorense,2,2,1,1,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Iseilema laxum,2,2,1,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Iseilema membranaceum,0,0,0,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ixophorus unisetus,2,2,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Jacaranda copaia,2,2,0,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Jacaranda mimosifolia,2,2,0,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Jatropha curcas,2,2,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Jessenia bataua,2,0,1,1,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Juglans hindsii,2,1,1,2,0,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Juglans nigra,2,1,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Juglans regia,2,2,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Juniperus procera,2,0,0,2,2,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Justicia adhatoda,2,2,1,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Khaya anthotheca,2,2,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Khaya senegalensis,2,2,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Koeleria cristata,2,0,0,2,0,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lablab purpureus,2,1,2,2,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lactuca indica,2,1,2,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lactuca sativa var. capitata,2,2,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lagenaria siceraria,2,2,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lagerstroemia flos-reginae,0,0,2,2,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lagerstroemia lanceolata,2,1,2,2,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lagerstroemia parviflora,2,1,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lannea coromandelica,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lansium domesticum,2,1,1,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Larix decidua,2,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lasiurus hirsutus,0,0,0,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lathyrus cicera,2,0,0,2,0,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lathyrus ochrus,2,0,2,2,0,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lathyrus sativus,2,2,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lavandula dentata,2,0,0,2,0,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lavandula latifolia,2,1,1,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lawsonia inermis,2,2,2,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Leersia hexandra,2,2,2,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lemuropisum edule,0,0,0,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lens culinaris,2,1,2,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lepidium meyenii,2,0,0,2,0,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lepidium sativum,2,2,1,2,0,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lespedeza cuneata,2,2,2,2,1,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lespedeza stipulacea,2,2,1,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lespedeza striata,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lesquerella fendleri,2,1,1,2,0,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Leucaena diversifolia,2,2,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Leucaena leucocephala,2,2,1,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Leucaena pallida,2,2,1,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Leucaena salvadorensis,2,2,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Licuala ramsayi,0,0,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Limnanthes alba,2,0,1,2,0,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Linum usitatissimum,2,1,1,2,1,0,0,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Liquidambar styraciflua,2,2,2,2,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Litchi chinensis,2,2,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Livistona australis,0,0,2,2,1,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lolium multiflorum,2,1,2,2,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lolium perenne,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lonchocarpus nicou,2,0,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lophostemon suaveolens,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lotononis bainesii,2,2,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lotus corniculatus,2,1,1,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lotus tenuis,2,0,2,2,1,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lotus uliginosus,2,1,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Loudetia simplex,2,1,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Luffa cylindrica,2,2,2,1,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lupinus albus,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lupinus angustifolius,2,1,2,2,0,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lupinus luteus,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lupinus mutabilis,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lupinus pilosus,2,1,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lycium chinense,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Lycopersicon esculentum,2,2,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macadamia integrifolia,2,2,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macadamia tetraphylla,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macaranga tanarius,2,1,2,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macroptilium atropurpureum,2,2,1,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macroptilium lathyroides,2,2,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macrotyloma axillare,2,2,1,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Macrotyloma uniflorum,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Maesopsis eminii,2,1,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mallotus philippensis,2,2,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Malpighia glabra,2,1,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Malus domestica,2,2,1,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Malus sylvestris,2,1,1,2,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mammea americana,2,2,1,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mangifera indica,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Manihot esculenta,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Manilkara achras,2,2,1,2,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Manilkara zapota,2,2,1,2,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Maranta arundinacea,2,1,2,1,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Markhamia lutea,2,2,2,2,1,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mauritia flexuosa,2,1,0,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago arabica,2,1,1,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago laciniata,0,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago littoralis,2,0,0,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago lupulina,2,1,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago minima,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago orbicularis,2,1,0,2,0,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago polymorpha,2,1,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago rigidula,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago rugosa,2,0,0,2,0,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago sativa,2,1,1,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago tornata,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago truncatula,2,0,0,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Medicago turbinata,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca arcana,0,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca bracteata,0,0,2,1,2,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca cajuputi,0,2,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca dealbata,0,2,1,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca lanceolata,0,0,2,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca leucadendron,2,2,1,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca nervosa,0,1,2,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca quinquenervia,2,2,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca symphyocarpa,0,1,2,1,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melaleuca viridiflora,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melia azedarach,2,1,1,2,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melia azedarach var. australasica,2,0,2,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melia compostia,2,1,2,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melia volkensii,2,0,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melilotus indica,2,1,1,2,0,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melilotus officinalis,2,1,1,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melilotus suaveolens,2,0,1,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melinis minutiflora,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Melissa officinalis,2,1,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mentha arvensis var. piperascens,2,1,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mentha piperita,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mentha spicata var. crispa,2,1,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mesua ferrea,2,0,1,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Metroxylon sagu,2,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Michelia champaca,2,0,1,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Michelia doltsopa,2,0,0,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Microstegium ciliatum,2,0,1,1,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mikania cordata,2,0,1,1,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mimosa pigra,2,2,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mimosa scabrella,2,2,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mirabilis expansa,2,0,1,2,0,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Momordica charantia,2,1,1,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Monochoria hastata,2,1,2,1,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Monochoria vaginalis,2,2,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Morinda citrifolia,2,1,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Moringa oleifera,2,2,2,2,2,2,2,2,3
TZA.14_1,Morogoro,Region,TZA,Tanzania,Morus alba,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Morus nigra,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Morus rubra,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Mucuna pruriens,2,2,2,2,2,2,2,2,3
TZA.14_1,Morogoro,Region,TZA,Tanzania,Muntingia calabura,2,1,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa acuminata,2,2,2,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa acuminata x balbisiana,2,1,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa balbisiana,2,1,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa halabanensis,2,2,2,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa salaccensis,2,2,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musa textilis,2,1,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Musanga cecropioides,0,0,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Myrciaria cauliflora,2,2,2,1,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Myristica fragrans,0,1,1,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Myroxylon balsamum var. perei.,2,0,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Nasturtium officinale,2,2,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Nasturtium schlechteri,2,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Nauclea diderrichii,0,1,2,0,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Nauclea orientalis,0,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Neofabricia myrtifolia,0,2,2,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Nephelium lappaceum,2,0,2,1,2,1,1,2,0
